year,month,carrier,carrier_name,airport,airport_name,arr_flights,arr_del15,carrier_ct,weather_ct,nas_ct,security_ct,late_aircraft_ct,arr_cancelled,arr_diverted,arr_delay,carrier_delay,weather_delay,nas_delay,security_delay,late_aircraft_delay
2023,2,AA,American Airlines Inc.,EWR,"Newark, NJ: Newark Liberty International",657.00,173.00,47.18,2.72,63.52,2.81,56.77,10.00,0.00,11218.00,3330.00,227.00,2943.00,169.00,4549.00
2023,2,AA,American Airlines Inc.,EYW,"Key West, FL: Key West International",164.00,27.00,8.05,0.01,10.30,0.00,8.63,2.00,0.00,1260.00,236.00,1.00,317.00,0.00,706.00
2023,2,AA,American Airlines Inc.,FAT,"Fresno, CA: Fresno Yosemite International",119.00,31.00,8.98,3.44,10.10,0.00,8.48,5.00,0.00,1807.00,414.00,425.00,383.00,0.00,585.00
2023,2,AA,American Airlines Inc.,FLL,"Fort Lauderdale, FL: Fort Lauderdale-Hollywood International",487.00,111.00,37.72,2.76,27.89,0.00,42.64,6.00,1.00,7513.00,2573.00,279.00,1016.00,0.00,3645.00
2023,2,AA,American Airlines Inc.,FSD,"Sioux Falls, SD: Joe Foss Field",52.00,16.00,6.00,0.35,0.19,0.00,9.47,4.00,0.00,1567.00,379.00,126.00,21.00,0.00,1041.00
2023,2,AA,American Airlines Inc.,GEG,"Spokane, WA: Spokane International",56.00,23.00,9.04,0.19,4.69,0.00,9.08,1.00,0.00,1816.00,1107.00,11.00,155.00,0.00,543.00
2023,2,AA,American Airlines Inc.,GRR,"Grand Rapids, MI: Gerald R. Ford International",134.00,34.00,15.21,1.77,3.84,0.00,13.18,3.00,0.00,2268.00,1075.00,206.00,204.00,0.00,783.00
2023,2,AA,American Airlines Inc.,GSO,"Greensboro/High Point, NC: Piedmont Triad International",126.00,36.00,13.04,0.75,5.10,0.00,17.11,3.00,0.00,1877.00,766.00,36.00,185.00,0.00,890.00
2023,2,AA,American Airlines Inc.,GSP,"Greer, SC: Greenville-Spartanburg International",126.00,20.00,4.53,0.07,0.42,0.00,14.99,3.00,0.00,1365.00,333.00,2.00,12.00,0.00,1018.00
2023,2,AA,American Airlines Inc.,GUC,"Gunnison, CO: Gunnison-Crested Butte Regional",24.00,5.00,2.29,0.17,0.00,0.00,2.54,2.00,0.00,250.00,92.00,6.00,0.00,0.00,152.00
2023,2,AA,American Airlines Inc.,HDN,"Hayden, CO: Yampa Valley",54.00,9.00,5.06,0.85,1.86,0.00,1.22,1.00,1.00,434.00,189.00,53.00,99.00,0.00,93.00
2023,2,AA,American Airlines Inc.,HNL,"Honolulu, HI: Daniel K Inouye International",194.00,30.00,10.64,3.75,10.00,0.00,5.60,0.00,0.00,1931.00,971.00,222.00,354.00,0.00,384.00
2023,2,AA,American Airlines Inc.,HSV,"Huntsville, AL: Huntsville International-Carl T Jones Field",30.00,16.00,5.64,1.45,0.69,0.00,8.22,3.00,0.00,1385.00,760.00,158.00,74.00,0.00,393.00
2023,2,AA,American Airlines Inc.,IAD,"Washington, DC: Washington Dulles International",105.00,24.00,7.10,1.03,3.53,0.00,12.34,2.00,0.00,2637.00,729.00,222.00,148.00,0.00,1538.00
2023,2,AA,American Airlines Inc.,IAH,"Houston, TX: George Bush Intercontinental/Houston",523.00,119.00,34.18,5.11,26.23,0.26,53.23,9.00,0.00,6981.00,2013.00,539.00,1281.00,20.00,3128.00
2023,2,AA,American Airlines Inc.,ICT,"Wichita, KS: Wichita Dwight D Eisenhower National",107.00,24.00,7.79,1.88,3.24,0.00,11.10,4.00,0.00,1398.00,469.00,53.00,102.00,0.00,774.00
2023,2,AA,American Airlines Inc.,ILM,"Wilmington, NC: Wilmington International",128.00,36.00,13.56,0.99,7.76,0.00,13.68,1.00,1.00,2420.00,731.00,148.00,282.00,0.00,1259.00
2023,2,AA,American Airlines Inc.,IND,"Indianapolis, IN: Indianapolis International",438.00,92.00,29.43,3.02,16.24,0.75,42.56,7.00,0.00,6849.00,3188.00,229.00,709.00,18.00,2705.00
2023,2,AA,American Airlines Inc.,JAC,"Jackson, WY: Jackson Hole",88.00,24.00,12.92,1.41,3.79,0.00,5.88,2.00,2.00,1390.00,785.00,36.00,128.00,0.00,441.00
2023,2,AA,American Airlines Inc.,JAX,"Jacksonville, FL: Jacksonville International",492.00,104.00,39.39,4.80,16.45,0.00,43.36,7.00,0.00,6759.00,2110.00,433.00,577.00,0.00,3639.00
2023,2,AA,American Airlines Inc.,JFK,"New York, NY: John F. Kennedy International",1101.00,235.00,82.86,5.72,57.88,1.63,86.90,8.00,1.00,17868.00,5998.00,644.00,1930.00,96.00,9200.00
2023,2,AA,American Airlines Inc.,KOA,"Kona, HI: Ellison Onizuka Kona International at Keahole",56.00,11.00,4.20,0.00,3.71,0.00,3.09,0.00,0.00,455.00,176.00,0.00,66.00,0.00,213.00
2023,2,AA,American Airlines Inc.,LAS,"Las Vegas, NV: Harry Reid International",921.00,296.00,85.03,8.27,103.76,0.98,97.96,16.00,6.00,19073.00,7392.00,320.00,4089.00,54.00,7218.00
2023,2,AA,American Airlines Inc.,LAX,"Los Angeles, CA: Los Angeles International",2254.00,589.00,163.09,7.92,265.14,4.05,148.79,31.00,18.00,41355.00,12921.00,754.00,9636.00,219.00,17825.00
2023,2,AA,American Airlines Inc.,LBB,"Lubbock, TX: Lubbock Preston Smith International",78.00,20.00,7.56,1.71,2.45,0.00,8.28,6.00,0.00,2858.00,1436.00,508.00,115.00,0.00,799.00
2023,2,AA,American Airlines Inc.,LGA,"New York, NY: LaGuardia",1563.00,436.00,99.43,11.88,176.51,0.87,147.31,34.00,2.00,32290.00,7992.00,1092.00,9166.00,28.00,14012.00
2023,2,AA,American Airlines Inc.,LIH,"Lihue, HI: Lihue Airport",56.00,8.00,2.00,0.00,2.15,0.00,3.85,0.00,0.00,333.00,63.00,0.00,120.00,0.00,150.00
2023,2,AA,American Airlines Inc.,LIT,"Little Rock, AR: Bill and Hillary Clinton Nat Adams Field",79.00,13.00,3.58,0.00,3.44,0.00,5.98,2.00,0.00,754.00,195.00,0.00,90.00,0.00,469.00
2023,2,AA,American Airlines Inc.,MCI,"Kansas City, MO: Kansas City International",390.00,83.00,25.63,2.93,18.63,0.86,34.95,7.00,1.00,4970.00,1583.00,205.00,656.00,82.00,2444.00
2023,2,AA,American Airlines Inc.,MCO,"Orlando, FL: Orlando International",1389.00,305.00,102.08,11.32,62.92,0.57,128.11,12.00,2.00,19435.00,7835.00,1112.00,2265.00,24.00,8199.00
2023,2,AA,American Airlines Inc.,MDT,"Harrisburg, PA: Harrisburg International",30.00,11.00,2.74,1.56,0.53,0.00,6.18,1.00,0.00,637.00,155.00,75.00,21.00,0.00,386.00
2023,2,AA,American Airlines Inc.,MEM,"Memphis, TN: Memphis International",291.00,84.00,23.05,1.78,12.93,0.12,46.11,7.00,0.00,6636.00,1887.00,80.00,502.00,18.00,4149.00
2023,2,AA,American Airlines Inc.,MFE,"Mission/McAllen/Edinburg, TX: McAllen Miller International",107.00,33.00,11.43,3.53,3.31,0.00,14.73,5.00,0.00,2318.00,1028.00,224.00,186.00,0.00,880.00
2023,2,AA,American Airlines Inc.,MIA,"Miami, FL: Miami International",3989.00,685.00,257.56,21.88,172.60,3.69,229.28,20.00,11.00,55514.00,23314.00,1972.00,6168.00,66.00,23994.00
2023,2,AA,American Airlines Inc.,MKE,"Milwaukee, WI: General Mitchell International",157.00,30.00,8.15,1.23,4.10,0.00,16.52,9.00,0.00,2237.00,468.00,79.00,94.00,0.00,1596.00
2023,2,AA,American Airlines Inc.,MRY,"Monterey, CA: Monterey Regional",54.00,12.00,3.75,0.56,2.77,0.00,4.93,0.00,0.00,712.00,232.00,28.00,128.00,0.00,324.00
2023,2,AA,American Airlines Inc.,MSN,"Madison, WI: Dane County Regional-Truax Field",140.00,21.00,11.24,1.43,0.48,0.00,7.85,5.00,0.00,1734.00,624.00,84.00,30.00,0.00,996.00
2023,2,AA,American Airlines Inc.,MSO,"Missoula, MT: Missoula Montana",26.00,6.00,4.14,0.00,1.25,0.00,0.61,0.00,0.00,233.00,179.00,0.00,29.00,0.00,25.00
2023,2,AA,American Airlines Inc.,MSP,"Minneapolis, MN: Minneapolis-St Paul International",317.00,63.00,28.60,2.27,7.40,0.00,24.72,14.00,0.00,4176.00,2143.00,58.00,283.00,0.00,1692.00
2023,2,AA,American Airlines Inc.,MSY,"New Orleans, LA: Louis Armstrong New Orleans International",517.00,111.00,37.27,3.39,20.56,0.00,49.78,12.00,1.00,6467.00,1826.00,301.00,634.00,0.00,3706.00
2023,2,AA,American Airlines Inc.,MTJ,"Montrose/Delta, CO: Montrose Regional",60.00,9.00,2.97,1.00,3.76,0.00,1.28,4.00,2.00,457.00,208.00,16.00,109.00,0.00,124.00
2023,2,AA,American Airlines Inc.,MYR,"Myrtle Beach, SC: Myrtle Beach International",54.00,5.00,3.00,0.00,1.00,0.00,1.00,0.00,0.00,908.00,730.00,0.00,150.00,0.00,28.00
2023,2,AA,American Airlines Inc.,OGG,"Kahului, HI: Kahului Airport",140.00,30.00,8.95,0.34,14.90,0.23,5.58,0.00,0.00,2045.00,758.00,16.00,733.00,5.00,533.00
2023,2,AA,American Airlines Inc.,OKC,"Oklahoma City, OK: Will Rogers World",239.00,59.00,25.91,2.11,4.26,0.00,26.72,10.00,0.00,4876.00,2973.00,111.00,111.00,0.00,1681.00
2023,2,AA,American Airlines Inc.,OMA,"Omaha, NE: Eppley Airfield",194.00,43.00,17.99,1.27,6.51,0.00,17.23,7.00,0.00,2762.00,1095.00,134.00,311.00,0.00,1222.00
2023,2,AA,American Airlines Inc.,ONT,"Ontario, CA: Ontario International",242.00,68.00,24.75,4.25,16.51,0.00,22.48,6.00,0.00,3863.00,1065.00,195.00,663.00,0.00,1940.00
2023,2,AA,American Airlines Inc.,ORD,"Chicago, IL: Chicago O'Hare International",3950.00,687.00,196.65,14.04,218.01,1.00,257.30,59.00,12.00,61418.00,23171.00,1207.00,8167.00,302.00,28571.00
2023,2,AA,American Airlines Inc.,ORF,"Norfolk, VA: Norfolk International",186.00,51.00,21.02,2.06,5.55,0.00,22.37,2.00,0.00,2662.00,1215.00,76.00,181.00,0.00,1190.00
2023,2,AA,American Airlines Inc.,PBI,"West Palm Beach/Palm Beach, FL: Palm Beach International",429.00,89.00,18.38,2.06,24.42,0.00,44.14,2.00,1.00,6110.00,1065.00,197.00,1013.00,0.00,3835.00
2023,2,AA,American Airlines Inc.,PDX,"Portland, OR: Portland International",234.00,56.00,22.33,3.73,11.08,0.09,18.76,15.00,3.00,4760.00,2395.00,366.00,480.00,2.00,1517.00
2023,2,AA,American Airlines Inc.,PHL,"Philadelphia, PA: Philadelphia International",2705.00,453.00,162.37,8.66,69.53,2.06,210.38,8.00,2.00,40701.00,17116.00,464.00,2558.00,149.00,20414.00
2023,2,AA,American Airlines Inc.,PHX,"Phoenix, AZ: Phoenix Sky Harbor International",4338.00,1095.00,269.24,26.60,447.12,4.14,347.90,52.00,9.00,82797.00,28389.00,4755.00,16411.00,247.00,32995.00
2023,2,AA,American Airlines Inc.,PIT,"Pittsburgh, PA: Pittsburgh International",411.00,93.00,30.19,0.33,14.08,0.17,48.23,5.00,1.00,5561.00,1479.00,9.00,515.00,9.00,3549.00
2023,2,AA,American Airlines Inc.,PNS,"Pensacola, FL: Pensacola International",109.00,33.00,8.21,1.90,4.46,0.00,18.43,3.00,0.00,2619.00,1157.00,53.00,277.00,0.00,1132.00
2023,2,AA,American Airlines Inc.,PSP,"Palm Springs, CA: Palm Springs International",220.00,58.00,15.49,3.23,15.57,0.00,23.71,4.00,1.00,3227.00,888.00,112.00,649.00,0.00,1578.00
2023,2,AA,American Airlines Inc.,PVD,"Providence, RI: Rhode Island Tf Green International",78.00,17.00,5.89,0.00,0.89,0.00,10.22,1.00,0.00,1409.00,415.00,0.00,37.00,0.00,957.00
2023,2,AA,American Airlines Inc.,PWM,"Portland, ME: Portland International Jetport",56.00,12.00,1.64,0.00,2.40,0.00,7.96,0.00,0.00,906.00,58.00,0.00,75.00,0.00,773.00
2023,2,AA,American Airlines Inc.,RDU,"Raleigh/Durham, NC: Raleigh-Durham International",763.00,148.00,55.72,3.34,17.83,0.00,71.11,5.00,0.00,11053.00,3880.00,343.00,586.00,0.00,6244.00
2023,2,AA,American Airlines Inc.,RIC,"Richmond, VA: Richmond International",242.00,56.00,17.98,0.58,9.91,0.00,27.53,3.00,0.00,3161.00,1122.00,30.00,258.00,0.00,1751.00
2023,2,AA,American Airlines Inc.,RNO,"Reno, NV: Reno/Tahoe International",148.00,36.00,14.32,3.16,4.16,0.00,14.36,5.00,0.00,2984.00,622.00,128.00,240.00,0.00,1994.00
2023,2,AA,American Airlines Inc.,ROC,"Rochester, NY: Frederick Douglass Grtr Rochester International",56.00,9.00,4.37,0.00,1.26,0.00,3.37,1.00,0.00,403.00,202.00,0.00,30.00,0.00,171.00
2023,2,AA,American Airlines Inc.,RSW,"Fort Myers, FL: Southwest Florida International",450.00,101.00,35.70,4.19,27.13,0.00,33.98,7.00,0.00,6324.00,2084.00,197.00,1084.00,0.00,2959.00
2023,2,AA,American Airlines Inc.,SAN,"San Diego, CA: San Diego International",622.00,185.00,49.79,7.49,68.28,0.00,59.44,12.00,1.00,10794.00,3517.00,666.00,2254.00,0.00,4357.00
2023,2,AA,American Airlines Inc.,SAT,"San Antonio, TX: San Antonio International",534.00,134.00,46.02,4.71,17.98,0.16,65.13,11.00,0.00,11735.00,3699.00,392.00,838.00,18.00,6788.00
2023,2,AA,American Airlines Inc.,SAV,"Savannah, GA: Savannah/Hilton Head International",107.00,27.00,6.76,0.61,3.20,0.00,16.43,3.00,0.00,1715.00,384.00,14.00,113.00,0.00,1204.00
2023,2,AA,American Airlines Inc.,SBA,"Santa Barbara, CA: Santa Barbara Municipal",114.00,33.00,12.40,1.04,8.12,0.00,11.44,4.00,0.00,2524.00,1062.00,23.00,229.00,0.00,1210.00
2023,2,AA,American Airlines Inc.,SBP,"San Luis Obispo, CA: San Luis County Regional",56.00,21.00,5.90,0.62,4.56,0.00,9.91,4.00,0.00,2040.00,399.00,26.00,123.00,0.00,1492.00
2023,2,AA,American Airlines Inc.,SDF,"Louisville, KY: Louisville Muhammad Ali International",183.00,30.00,10.49,0.95,4.43,0.00,14.13,3.00,1.00,2345.00,913.00,73.00,186.00,0.00,1173.00
2023,2,AA,American Airlines Inc.,SEA,"Seattle, WA: Seattle/Tacoma International",408.00,95.00,31.11,4.68,31.68,0.00,27.53,8.00,0.00,6147.00,3202.00,182.00,1165.00,0.00,1598.00
2023,2,AA,American Airlines Inc.,SFO,"San Francisco, CA: San Francisco International",751.00,213.00,54.72,4.24,94.20,2.89,56.94,13.00,0.00,13397.00,4760.00,431.00,3403.00,195.00,4608.00
2023,2,AA,American Airlines Inc.,SJC,"San Jose, CA: Norman Y. Mineta San Jose International",109.00,26.00,12.16,1.69,6.16,0.00,6.00,4.00,0.00,1082.00,465.00,109.00,218.00,0.00,290.00
2023,2,AA,American Airlines Inc.,SJU,"San Juan, PR: Luis Munoz Marin International",307.00,57.00,27.21,1.57,12.73,0.33,15.16,2.00,0.00,3994.00,1442.00,121.00,626.00,14.00,1791.00
2023,2,AA,American Airlines Inc.,SLC,"Salt Lake City, UT: Salt Lake City International",305.00,101.00,33.16,5.00,19.35,0.14,43.36,7.00,0.00,6836.00,2780.00,189.00,805.00,3.00,3059.00
2023,2,AA,American Airlines Inc.,SMF,"Sacramento, CA: Sacramento International",270.00,62.00,23.48,2.72,11.85,0.00,23.95,6.00,1.00,4292.00,1586.00,107.00,495.00,0.00,2104.00
2023,2,AA,American Airlines Inc.,SNA,"Santa Ana, CA: John Wayne Airport-Orange County",531.00,115.00,34.70,5.61,48.26,0.00,26.42,17.00,0.00,6573.00,3217.00,308.00,1588.00,0.00,1460.00
2023,2,AA,American Airlines Inc.,SRQ,"Sarasota/Bradenton, FL: Sarasota/Bradenton International",224.00,42.00,11.14,0.15,15.80,0.00,14.91,2.00,0.00,2465.00,823.00,9.00,544.00,0.00,1089.00
2023,2,AA,American Airlines Inc.,STL,"St. Louis, MO: St Louis Lambert International",454.00,106.00,37.54,2.18,17.36,0.00,48.93,5.00,0.00,6236.00,1763.00,108.00,768.00,0.00,3597.00
2023,2,AA,American Airlines Inc.,STT,"Charlotte Amalie, VI: Cyril E King",202.00,33.00,19.88,0.00,7.58,0.00,5.54,0.00,0.00,2871.00,1682.00,0.00,375.00,0.00,814.00
2023,2,AA,American Airlines Inc.,STX,"Christiansted, VI: Henry E. Rohlsen",58.00,12.00,3.37,0.00,4.89,0.00,3.74,0.00,0.00,881.00,214.00,0.00,318.00,0.00,349.00
2023,2,AA,American Airlines Inc.,SYR,"Syracuse, NY: Syracuse Hancock International",81.00,19.00,9.62,0.00,3.68,0.00,5.70,2.00,0.00,799.00,440.00,0.00,87.00,0.00,272.00
2023,2,AA,American Airlines Inc.,TPA,"Tampa, FL: Tampa International",1005.00,208.00,69.44,4.70,42.60,0.61,90.65,9.00,0.00,12239.00,3960.00,403.00,1499.00,20.00,6357.00
2023,2,AA,American Airlines Inc.,TUL,"Tulsa, OK: Tulsa International",166.00,43.00,12.51,1.36,5.15,1.00,22.98,8.00,0.00,4123.00,1099.00,88.00,265.00,23.00,2648.00
2023,2,AA,American Airlines Inc.,TUS,"Tucson, AZ: Tucson International",325.00,97.00,29.30,3.69,28.18,0.00,35.83,11.00,0.00,5568.00,1556.00,340.00,1031.00,0.00,2641.00
2023,2,AA,American Airlines Inc.,TYS,"Knoxville, TN: McGhee Tyson",130.00,35.00,10.91,1.12,5.72,0.00,17.25,4.00,0.00,1935.00,641.00,44.00,280.00,0.00,970.00
2023,2,AA,American Airlines Inc.,VPS,"Valparaiso, FL: Eglin AFB Destin Fort Walton Beach",156.00,34.00,9.74,2.94,2.75,0.04,18.53,2.00,1.00,3436.00,1168.00,780.00,101.00,9.00,1378.00
2023,2,AA,American Airlines Inc.,XNA,"Fayetteville, AR: Northwest Arkansas National",74.00,18.00,6.88,0.82,1.11,0.00,9.19,2.00,0.00,1408.00,327.00,37.00,78.00,0.00,966.00
2023,2,AS,Alaska Airlines Inc.,ABQ,"Albuquerque, NM: Albuquerque International Sunport",56.00,14.00,4.14,1.89,1.15,0.00,6.82,1.00,0.00,1319.00,457.00,335.00,56.00,0.00,471.00
2023,2,AS,Alaska Airlines Inc.,ADK,"Adak Island, AK: Adak",8.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2023,2,AS,Alaska Airlines Inc.,ADQ,"Kodiak, AK: Kodiak Airport",48.00,11.00,2.86,0.12,1.98,0.00,6.03,1.00,0.00,727.00,120.00,7.00,70.00,0.00,530.00
2023,2,AS,Alaska Airlines Inc.,ANC,"Anchorage, AK: Ted Stevens Anchorage International",1018.00,310.00,72.07,15.51,125.57,11.78,85.08,28.00,3.00,16341.00,3639.00,1445.00,4958.00,356.00,5943.00
2023,2,AS,Alaska Airlines Inc.,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",56.00,11.00,5.09,0.50,3.78,0.00,1.63,0.00,0.00,484.00,161.00,99.00,196.00,0.00,28.00
2023,2,AS,Alaska Airlines Inc.,AUS,"Austin, TX: Austin - Bergstrom International",217.00,57.00,16.00,0.95,26.98,0.00,13.07,12.00,0.00,2945.00,1055.00,50.00,917.00,0.00,923.00
2023,2,AS,Alaska Airlines Inc.,BET,"Bethel, AK: Bethel Airport",56.00,16.00,3.52,4.01,4.70,0.00,3.77,0.00,1.00,935.00,126.00,332.00,216.00,0.00,261.00
2023,2,AS,Alaska Airlines Inc.,BNA,"Nashville, TN: Nashville International",49.00,8.00,2.78,0.00,1.65,0.00,3.57,0.00,0.00,383.00,214.00,0.00,55.00,0.00,114.00
2023,2,AS,Alaska Airlines Inc.,BOI,"Boise, ID: Boise Air Terminal",124.00,23.00,7.63,0.00,7.13,0.00,8.24,3.00,0.00,935.00,328.00,0.00,163.00,0.00,444.00
2023,2,AS,Alaska Airlines Inc.,BOS,"Boston, MA: Logan International",156.00,33.00,10.00,0.33,13.39,0.00,9.28,5.00,0.00,1870.00,717.00,33.00,514.00,0.00,606.00
2023,2,AS,Alaska Airlines Inc.,BRW,"Barrow, AK: Wiley Post/Will Rogers Memorial",29.00,7.00,1.92,0.21,1.92,0.00,2.94,1.00,0.00,408.00,176.00,13.00,103.00,0.00,116.00
2023,2,AS,Alaska Airlines Inc.,BUR,"Burbank, CA: Bob Hope",140.00,27.00,9.13,1.28,7.33,0.00,9.26,7.00,3.00,1371.00,581.00,133.00,281.00,0.00,376.00
2023,2,AS,Alaska Airlines Inc.,BWI,"Baltimore, MD: Baltimore/Washington International Thurgood Marshall",28.00,7.00,4.00,0.00,2.07,0.00,0.93,2.00,0.00,282.00,237.00,0.00,31.00,0.00,14.00
2023,2,AS,Alaska Airlines Inc.,BZN,"Bozeman, MT: Bozeman Yellowstone International",52.00,12.00,2.38,0.26,4.65,0.00,4.71,1.00,0.00,668.00,90.00,19.00,218.00,0.00,341.00
2023,2,AS,Alaska Airlines Inc.,CDV,"Cordova, AK: Merle K Mudhole Smith",56.00,14.00,0.00,1.19,7.39,0.00,5.42,4.00,2.00,506.00,0.00,50.00,217.00,0.00,239.00
2023,2,AS,Alaska Airlines Inc.,CHS,"Charleston, SC: Charleston AFB/International",24.00,5.00,1.67,0.00,1.33,0.00,2.00,1.00,1.00,144.00,63.00,0.00,36.00,0.00,45.00
2023,2,AS,Alaska Airlines Inc.,CLE,"Cleveland, OH: Cleveland-Hopkins International",28.00,3.00,2.00,0.00,1.00,0.00,0.00,0.00,1.00,190.00,171.00,0.00,19.00,0.00,0.00
2023,2,AS,Alaska Airlines Inc.,CMH,"Columbus, OH: John Glenn Columbus International",20.00,7.00,2.84,0.00,1.35,0.00,2.81,0.00,0.00,420.00,293.00,0.00,45.00,0.00,82.00
2023,2,AS,Alaska Airlines Inc.,CVG,"Cincinnati, OH: Cincinnati/Northern Kentucky International",27.00,6.00,1.89,0.00,2.11,0.00,2.00,0.00,0.00,269.00,165.00,0.00,53.00,0.00,51.00
2023,2,AS,Alaska Airlines Inc.,DAL,"Dallas, TX: Dallas Love Field",48.00,11.00,1.00,0.00,4.18,0.00,5.82,2.00,0.00,541.00,21.00,0.00,147.00,0.00,373.00
2023,2,AS,Alaska Airlines Inc.,DCA,"Washington, DC: Ronald Reagan Washington National",140.00,22.00,6.55,1.75,4.69,0.00,9.01,2.00,0.00,1720.00,686.00,156.00,139.00,0.00,739.00
2023,2,AS,Alaska Airlines Inc.,DEN,"Denver, CO: Denver International",129.00,42.00,10.60,0.16,18.76,0.00,12.47,6.00,0.00,1948.00,635.00,12.00,809.00,0.00,492.00
2023,2,AS,Alaska Airlines Inc.,DFW,"Dallas/Fort Worth, TX: Dallas/Fort Worth International",140.00,27.00,8.91,1.28,11.25,0.00,5.56,12.00,0.00,1227.00,472.00,102.00,383.00,0.00,270.00
2023,2,AS,Alaska Airlines Inc.,DTW,"Detroit, MI: Detroit Metro Wayne County",24.00,3.00,2.00,0.00,1.00,0.00,0.00,2.00,0.00,112.00,83.00,0.00,29.00,0.00,0.00
2023,2,AS,Alaska Airlines Inc.,ELP,"El Paso, TX: El Paso International",24.00,2.00,1.00,0.00,1.00,0.00,0.00,0.00,1.00,48.00,29.00,0.00,19.00,0.00,0.00
2023,2,AS,Alaska Airlines Inc.,EWR,"Newark, NJ: Newark Liberty International",262.00,64.00,18.75,4.13,35.12,0.00,6.00,6.00,1.00,3896.00,1393.00,573.00,1472.00,0.00,458.00
2023,2,AS,Alaska Airlines Inc.,FAI,"Fairbanks, AK: Fairbanks International",180.00,59.00,20.04,0.45,22.90,0.00,15.61,2.00,0.00,2620.00,915.00,66.00,936.00,0.00,703.00
2023,2,AS,Alaska Airlines Inc.,FLL,"Fort Lauderdale, FL: Fort Lauderdale-Hollywood International",116.00,37.00,8.53,0.70,21.64,0.00,6.13,1.00,0.00,1817.00,560.00,56.00,992.00,0.00,209.00
2023,2,AS,Alaska Airlines Inc.,GEG,"Spokane, WA: Spokane International",154.00,46.00,11.79,2.17,12.95,0.31,18.77,4.00,0.00,2830.00,720.00,207.00,510.00,21.00,1372.00
2023,2,AS,Alaska Airlines Inc.,HNL,"Honolulu, HI: Daniel K Inouye International",300.00,45.00,16.75,2.96,17.66,0.00,7.63,5.00,0.00,2760.00,1595.00,86.00,615.00,0.00,464.00
2023,2,AS,Alaska Airlines Inc.,IAD,"Washington, DC: Washington Dulles International",126.00,26.00,10.59,0.00,8.14,0.00,7.26,3.00,0.00,1496.00,688.00,0.00,259.00,0.00,549.00
2023,2,AS,Alaska Airlines Inc.,IAH,"Houston, TX: George Bush Intercontinental/Houston",56.00,14.00,3.50,0.54,6.57,0.00,3.39,1.00,0.00,575.00,110.00,52.00,223.00,0.00,190.00
2023,2,AS,Alaska Airlines Inc.,IND,"Indianapolis, IN: Indianapolis International",41.00,10.00,6.00,0.00,0.36,0.00,3.64,1.00,0.00,561.00,326.00,0.00,28.00,0.00,207.00
2023,2,AS,Alaska Airlines Inc.,JAC,"Jackson, WY: Jackson Hole",26.00,5.00,0.37,0.00,3.59,0.00,1.03,1.00,0.00,181.00,23.00,0.00,88.00,0.00,70.00
2023,2,AS,Alaska Airlines Inc.,JFK,"New York, NY: John F. Kennedy International",272.00,46.00,17.41,1.32,13.53,0.00,13.74,4.00,0.00,2607.00,807.00,244.00,457.00,0.00,1099.00
2023,2,AS,Alaska Airlines Inc.,JNU,"Juneau, AK: Juneau International",308.00,65.00,12.48,2.82,34.21,0.00,15.50,10.00,2.00,3281.00,680.00,244.00,1323.00,0.00,1034.00
2023,2,AS,Alaska Airlines Inc.,KOA,"Kona, HI: Ellison Onizuka Kona International at Keahole",168.00,30.00,10.87,1.88,12.44,0.00,4.81,0.00,1.00,1897.00,775.00,235.00,465.00,0.00,422.00
2023,2,AS,Alaska Airlines Inc.,KTN,"Ketchikan, AK: Ketchikan International",168.00,35.00,9.80,1.06,12.62,0.00,11.52,4.00,2.00,2080.00,792.00,56.00,309.00,0.00,923.00
2023,2,AS,Alaska Airlines Inc.,LAS,"Las Vegas, NV: Harry Reid International",465.00,102.00,27.68,4.72,40.73,0.88,27.99,16.00,4.00,5533.00,1744.00,427.00,1631.00,21.00,1710.00
2023,2,AS,Alaska Airlines Inc.,LAX,"Los Angeles, CA: Los Angeles International",727.00,180.00,53.30,7.01,70.93,0.88,47.89,20.00,4.00,10046.00,4042.00,390.00,2647.00,29.00,2938.00
2023,2,AS,Alaska Airlines Inc.,LIH,"Lihue, HI: Lihue Airport",88.00,7.00,4.97,0.00,1.36,0.00,0.67,2.00,0.00,418.00,373.00,0.00,29.00,0.00,16.00
2023,2,AS,Alaska Airlines Inc.,MCI,"Kansas City, MO: Kansas City International",40.00,8.00,3.00,0.00,2.00,0.00,3.00,1.00,0.00,292.00,118.00,0.00,39.00,0.00,135.00
2023,2,AS,Alaska Airlines Inc.,MCO,"Orlando, FL: Orlando International",196.00,44.00,14.25,1.46,19.03,0.00,9.27,1.00,1.00,1800.00,710.00,62.00,684.00,0.00,344.00
2023,2,AS,Alaska Airlines Inc.,MIA,"Miami, FL: Miami International",28.00,7.00,2.00,0.00,4.00,0.00,1.00,1.00,0.00,289.00,145.00,0.00,86.00,0.00,58.00
2023,2,AS,Alaska Airlines Inc.,MKE,"Milwaukee, WI: General Mitchell International",21.00,4.00,0.00,0.00,2.00,0.00,2.00,1.00,0.00,185.00,0.00,0.00,40.00,0.00,145.00
